contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
KJ411434.1	2591	No	NA	1	1	0	Low-quality	Genome-fragment	14.32	AAI-based (high-confidence)	0.0	1.0	
KJ411435.1	2362	No	NA	1	1	0	Low-quality	Genome-fragment	12.98	AAI-based (high-confidence)	0.0	1.0	
KJ411436.1	1578	No	NA	1	1	0	Low-quality	Genome-fragment	9.18	AAI-based (high-confidence)	0.0	1.0	
KJ411437.1	1356	No	NA	1	1	0	Low-quality	Genome-fragment	7.84	AAI-based (high-confidence)	0.0	1.0	
KJ411438.1	1074	No	NA	1	1	0	Low-quality	Genome-fragment	6.29	AAI-based (high-confidence)	0.0	1.0	
KJ411439.1	1059	No	NA	1	1	0	Low-quality	Genome-fragment	6.2	AAI-based (high-confidence)	0.0	1.0	
KJ411440.1	1062	No	NA	1	1	0	Low-quality	Genome-fragment	6.22	AAI-based (high-confidence)	0.0	1.0	
JN258364.1	3268	No	NA	1	1	0	Low-quality	Genome-fragment	18.14	AAI-based (high-confidence)	0.0	1.0	
JN258374.1	2697	No	NA	1	1	0	Low-quality	Genome-fragment	15.2	AAI-based (high-confidence)	0.0	1.0	
JN258373.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.99	AAI-based (high-confidence)	0.0	1.0	
JN258371.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
JN258372.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.92	AAI-based (high-confidence)	0.0	1.0	
JN258370.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
JN258369.1	1015	No	NA	1	1	0	Low-quality	Genome-fragment	5.95	AAI-based (high-confidence)	0.0	1.0	
JN258365.1	1019	No	NA	1	1	0	Low-quality	Genome-fragment	5.98	AAI-based (high-confidence)	0.0	1.0	
JN258368.1	1011	No	NA	1	1	0	Low-quality	Genome-fragment	5.93	AAI-based (high-confidence)	0.0	1.0	
EU708901.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.14	AAI-based (high-confidence)	0.0	1.0	
EU708902.1	2653	No	NA	1	1	0	Low-quality	Genome-fragment	14.92	AAI-based (high-confidence)	0.0	1.0	
EU708903.1	2552	No	NA	1	1	0	Low-quality	Genome-fragment	14.1	AAI-based (high-confidence)	0.0	1.0	
EU708904.1	2362	No	NA	1	1	0	Low-quality	Genome-fragment	13.0	AAI-based (high-confidence)	0.0	1.0	
EU708907.1	1546	No	NA	1	1	0	Low-quality	Genome-fragment	8.86	AAI-based (high-confidence)	0.0	1.0	
EU708905.1	1319	No	NA	1	1	0	Low-quality	Genome-fragment	7.63	AAI-based (high-confidence)	0.0	1.0	
EU708909.1	1025	No	NA	1	1	0	Low-quality	Genome-fragment	6.0	AAI-based (high-confidence)	0.0	1.0	
EU708908.1	1022	No	NA	1	1	0	Low-quality	Genome-fragment	5.99	AAI-based (high-confidence)	0.0	1.0	
EU708906.1	1007	No	NA	1	1	0	Low-quality	Genome-fragment	5.91	AAI-based (high-confidence)	0.0	1.0	
JN258353.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
JN258363.1	2698	No	NA	1	1	0	Low-quality	Genome-fragment	15.2	AAI-based (high-confidence)	0.0	1.0	
JN258361.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.99	AAI-based (high-confidence)	0.0	1.0	
JN258360.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
JN258355.1	1512	No	NA	1	1	0	Low-quality	Genome-fragment	8.86	AAI-based (high-confidence)	0.0	1.0	
JN258359.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
JN258358.1	1015	No	NA	1	1	0	Low-quality	Genome-fragment	5.95	AAI-based (high-confidence)	0.0	1.0	
JN258354.1	1019	No	NA	1	1	0	Low-quality	Genome-fragment	5.98	AAI-based (high-confidence)	0.0	1.0	
JN258362.1	1018	No	NA	1	1	0	Low-quality	Genome-fragment	5.97	AAI-based (high-confidence)	0.0	1.0	
JN258342.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
JN258350.1	2697	No	NA	1	1	0	Low-quality	Genome-fragment	15.2	AAI-based (high-confidence)	0.0	1.0	
JN258351.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.98	AAI-based (high-confidence)	0.0	1.0	
JN258349.1	2333	No	NA	1	1	0	Low-quality	Genome-fragment	12.84	AAI-based (high-confidence)	0.0	1.0	
JN258352.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.92	AAI-based (high-confidence)	0.0	1.0	
JN258348.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
JN258347.1	1015	No	NA	1	1	0	Low-quality	Genome-fragment	5.95	AAI-based (high-confidence)	0.0	1.0	
JN258343.1	1019	No	NA	1	1	0	Low-quality	Genome-fragment	5.98	AAI-based (high-confidence)	0.0	1.0	
JN258346.1	1011	No	NA	1	1	0	Low-quality	Genome-fragment	5.93	AAI-based (high-confidence)	0.0	1.0	
HM773766.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
HM773767.1	2726	No	NA	1	1	0	Low-quality	Genome-fragment	15.36	AAI-based (high-confidence)	0.0	1.0	
HM773768.1	2516	No	NA	1	1	0	Low-quality	Genome-fragment	13.91	AAI-based (high-confidence)	0.0	1.0	
HM773769.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
HM773770.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.9	AAI-based (high-confidence)	0.0	1.0	
HM773771.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
HM773772.1	1025	No	NA	1	1	0	Low-quality	Genome-fragment	6.01	AAI-based (high-confidence)	0.0	1.0	
HM773773.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	6.01	AAI-based (high-confidence)	0.0	1.0	
HM773774.1	1011	No	NA	1	1	0	Low-quality	Genome-fragment	5.93	AAI-based (high-confidence)	0.0	1.0	
JN258331.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
JN258341.1	2697	No	NA	1	1	0	Low-quality	Genome-fragment	15.2	AAI-based (high-confidence)	0.0	1.0	
JN258336.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.98	AAI-based (high-confidence)	0.0	1.0	
JN258340.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
JN258337.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.92	AAI-based (high-confidence)	0.0	1.0	
JN258335.1	1304	No	NA	1	1	0	Low-quality	Genome-fragment	7.55	AAI-based (high-confidence)	0.0	1.0	
JN258334.1	1017	No	NA	1	1	0	Low-quality	Genome-fragment	5.96	AAI-based (high-confidence)	0.0	1.0	
JN258332.1	1019	No	NA	1	1	0	Low-quality	Genome-fragment	5.98	AAI-based (high-confidence)	0.0	1.0	
JN258338.1	1006	No	NA	1	1	0	Low-quality	Genome-fragment	5.9	AAI-based (high-confidence)	0.0	1.0	
HM773755.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
HM773756.1	2698	No	NA	1	1	0	Low-quality	Genome-fragment	15.2	AAI-based (high-confidence)	0.0	1.0	
HM773757.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.99	AAI-based (high-confidence)	0.0	1.0	
HM773758.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
HM773759.1	1518	No	NA	1	1	0	Low-quality	Genome-fragment	8.91	AAI-based (high-confidence)	0.0	1.0	
HM773760.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
HM773761.1	1009	No	NA	1	1	0	Low-quality	Genome-fragment	5.92	AAI-based (high-confidence)	0.0	1.0	
HM773762.1	1019	No	NA	1	1	0	Low-quality	Genome-fragment	5.98	AAI-based (high-confidence)	0.0	1.0	
HM773763.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	6.0	AAI-based (high-confidence)	0.0	1.0	
HM773744.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
HM773745.1	2698	No	NA	1	1	0	Low-quality	Genome-fragment	15.21	AAI-based (high-confidence)	0.0	1.0	
HM773746.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.99	AAI-based (high-confidence)	0.0	1.0	
HM773747.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
HM773748.1	1522	No	NA	1	1	0	Low-quality	Genome-fragment	8.94	AAI-based (high-confidence)	0.0	1.0	
HM773749.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
HM773750.1	1015	No	NA	1	1	0	Low-quality	Genome-fragment	5.95	AAI-based (high-confidence)	0.0	1.0	
HM773751.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	6.01	AAI-based (high-confidence)	0.0	1.0	
HM773752.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	6.0	AAI-based (high-confidence)	0.0	1.0	
KC442881.1	3271	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
KC442882.1	2650	No	NA	1	1	0	Low-quality	Genome-fragment	14.9	AAI-based (high-confidence)	0.0	1.0	
KC442883.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.98	AAI-based (high-confidence)	0.0	1.0	
KC442884.1	2333	No	NA	1	1	0	Low-quality	Genome-fragment	12.84	AAI-based (high-confidence)	0.0	1.0	
KC442876.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.86	AAI-based (high-confidence)	0.0	1.0	
KC442885.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.63	AAI-based (high-confidence)	0.0	1.0	
KC442878.1	1007	No	NA	1	1	0	Low-quality	Genome-fragment	5.89	AAI-based (high-confidence)	0.0	1.0	
KC442877.1	1003	No	NA	1	1	0	Low-quality	Genome-fragment	5.88	AAI-based (high-confidence)	0.0	1.0	
KC442886.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	5.99	AAI-based (high-confidence)	0.0	1.0	
KC442870.1	3271	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
KC442871.1	2650	No	NA	1	1	0	Low-quality	Genome-fragment	14.9	AAI-based (high-confidence)	0.0	1.0	
KC442872.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.98	AAI-based (high-confidence)	0.0	1.0	
KC442873.1	2333	No	NA	1	1	0	Low-quality	Genome-fragment	12.84	AAI-based (high-confidence)	0.0	1.0	
KC442865.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.86	AAI-based (high-confidence)	0.0	1.0	
KC442874.1	1319	No	NA	1	1	0	Low-quality	Genome-fragment	7.62	AAI-based (high-confidence)	0.0	1.0	
KC442867.1	1007	No	NA	1	1	0	Low-quality	Genome-fragment	5.89	AAI-based (high-confidence)	0.0	1.0	
KC442866.1	1003	No	NA	1	1	0	Low-quality	Genome-fragment	5.88	AAI-based (high-confidence)	0.0	1.0	
KC442875.1	1022	No	NA	1	1	0	Low-quality	Genome-fragment	5.99	AAI-based (high-confidence)	0.0	1.0	
HM773843.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
HM773844.1	2698	No	NA	1	1	0	Low-quality	Genome-fragment	15.21	AAI-based (high-confidence)	0.0	1.0	
HM773845.1	2525	No	NA	1	1	0	Low-quality	Genome-fragment	13.96	AAI-based (high-confidence)	0.0	1.0	
HM773846.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
HM773847.1	1522	No	NA	1	1	0	Low-quality	Genome-fragment	8.94	AAI-based (high-confidence)	0.0	1.0	
HM773848.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
HM773849.1	1015	No	NA	1	1	0	Low-quality	Genome-fragment	5.95	AAI-based (high-confidence)	0.0	1.0	
HM773850.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	6.01	AAI-based (high-confidence)	0.0	1.0	
HM773851.1	1011	No	NA	1	1	0	Low-quality	Genome-fragment	5.93	AAI-based (high-confidence)	0.0	1.0	
HM773832.1	3268	No	NA	1	1	0	Low-quality	Genome-fragment	18.14	AAI-based (high-confidence)	0.0	1.0	
HM773833.1	2692	No	NA	1	1	0	Low-quality	Genome-fragment	15.17	AAI-based (high-confidence)	0.0	1.0	
HM773834.1	2525	No	NA	1	1	0	Low-quality	Genome-fragment	13.96	AAI-based (high-confidence)	0.0	1.0	
HM773835.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
HM773836.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.92	AAI-based (high-confidence)	0.0	1.0	
HM773837.1	1317	No	NA	1	1	0	Low-quality	Genome-fragment	7.62	AAI-based (high-confidence)	0.0	1.0	
HM773840.1	1002	No	NA	1	1	0	Low-quality	Genome-fragment	5.88	AAI-based (high-confidence)	0.0	1.0	
JQ993321.1	3302	No	NA	1	1	0	Low-quality	Genome-fragment	18.33	AAI-based (high-confidence)	0.0	1.0	
JQ993322.1	2717	No	NA	1	1	0	Low-quality	Genome-fragment	15.32	AAI-based (high-confidence)	0.0	1.0	
JQ993323.1	2591	No	NA	1	1	0	Low-quality	Genome-fragment	14.34	AAI-based (high-confidence)	0.0	1.0	
JQ993319.1	2359	No	NA	1	1	0	Low-quality	Genome-fragment	12.98	AAI-based (high-confidence)	0.0	1.0	
JQ993324.1	1566	No	NA	1	1	0	Low-quality	Genome-fragment	9.21	AAI-based (high-confidence)	0.0	1.0	
JQ993320.1	1356	No	NA	2	1	0	Low-quality	Genome-fragment	7.86	AAI-based (high-confidence)	0.0	1.0	
JQ993326.1	1076	No	NA	1	1	0	Low-quality	Genome-fragment	6.31	AAI-based (high-confidence)	0.0	1.0	
JQ993325.1	1059	No	NA	1	1	0	Low-quality	Genome-fragment	6.22	AAI-based (high-confidence)	0.0	1.0	
JQ993318.1	1061	No	NA	1	1	0	Low-quality	Genome-fragment	6.23	AAI-based (high-confidence)	0.0	1.0	
HM773821.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
HM773822.1	2733	No	NA	1	1	0	Low-quality	Genome-fragment	15.4	AAI-based (high-confidence)	0.0	1.0	
HM773823.1	2525	No	NA	1	1	0	Low-quality	Genome-fragment	13.96	AAI-based (high-confidence)	0.0	1.0	
HM773824.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
HM773825.1	1522	No	NA	1	1	0	Low-quality	Genome-fragment	8.94	AAI-based (high-confidence)	0.0	1.0	
HM773826.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
HM773827.1	1015	No	NA	1	1	0	Low-quality	Genome-fragment	5.95	AAI-based (high-confidence)	0.0	1.0	
HM773828.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	6.01	AAI-based (high-confidence)	0.0	1.0	
HM773829.1	1001	No	NA	1	1	0	Low-quality	Genome-fragment	5.87	AAI-based (high-confidence)	0.0	1.0	
HM773810.1	3268	No	NA	1	1	0	Low-quality	Genome-fragment	18.14	AAI-based (high-confidence)	0.0	1.0	
HM773811.1	2724	No	NA	1	1	0	Low-quality	Genome-fragment	15.35	AAI-based (high-confidence)	0.0	1.0	
HM773812.1	2516	No	NA	1	1	0	Low-quality	Genome-fragment	13.91	AAI-based (high-confidence)	0.0	1.0	
HM773813.1	2333	No	NA	1	1	0	Low-quality	Genome-fragment	12.84	AAI-based (high-confidence)	0.0	1.0	
HM773814.1	1506	No	NA	1	1	0	Low-quality	Genome-fragment	8.82	AAI-based (high-confidence)	0.0	1.0	
HM773815.1	1313	No	NA	1	1	0	Low-quality	Genome-fragment	7.6	AAI-based (high-confidence)	0.0	1.0	
HM773817.1	1004	No	NA	1	1	0	Low-quality	Genome-fragment	5.9	AAI-based (high-confidence)	0.0	1.0	
HM773799.1	3268	No	NA	1	1	0	Low-quality	Genome-fragment	18.14	AAI-based (high-confidence)	0.0	1.0	
HM773800.1	2715	No	NA	1	1	0	Low-quality	Genome-fragment	15.3	AAI-based (high-confidence)	0.0	1.0	
HM773801.1	2516	No	NA	1	1	0	Low-quality	Genome-fragment	13.91	AAI-based (high-confidence)	0.0	1.0	
HM773802.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
HM773803.1	1513	No	NA	1	1	0	Low-quality	Genome-fragment	8.86	AAI-based (high-confidence)	0.0	1.0	
HM773804.1	1317	No	NA	1	1	0	Low-quality	Genome-fragment	7.62	AAI-based (high-confidence)	0.0	1.0	
HM773806.1	1014	No	NA	1	1	0	Low-quality	Genome-fragment	5.95	AAI-based (high-confidence)	0.0	1.0	
JN258397.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
JN258406.1	2697	No	NA	1	1	0	Low-quality	Genome-fragment	15.2	AAI-based (high-confidence)	0.0	1.0	
JN258405.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.99	AAI-based (high-confidence)	0.0	1.0	
JN258404.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
JN258407.1	1518	No	NA	1	1	0	Low-quality	Genome-fragment	8.89	AAI-based (high-confidence)	0.0	1.0	
JN258403.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
JN258402.1	1014	No	NA	1	1	0	Low-quality	Genome-fragment	5.94	AAI-based (high-confidence)	0.0	1.0	
JN258398.1	1019	No	NA	1	1	0	Low-quality	Genome-fragment	5.98	AAI-based (high-confidence)	0.0	1.0	
JN258401.1	1011	No	NA	1	1	0	Low-quality	Genome-fragment	5.93	AAI-based (high-confidence)	0.0	1.0	
KC442903.1	3271	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
KC442904.1	2650	No	NA	1	1	0	Low-quality	Genome-fragment	14.9	AAI-based (high-confidence)	0.0	1.0	
KC442905.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.98	AAI-based (high-confidence)	0.0	1.0	
KC442906.1	2333	No	NA	1	1	0	Low-quality	Genome-fragment	12.84	AAI-based (high-confidence)	0.0	1.0	
KC442898.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.87	AAI-based (high-confidence)	0.0	1.0	
KC442907.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.63	AAI-based (high-confidence)	0.0	1.0	
KC442900.1	1007	No	NA	1	1	0	Low-quality	Genome-fragment	5.89	AAI-based (high-confidence)	0.0	1.0	
KC442899.1	1003	No	NA	1	1	0	Low-quality	Genome-fragment	5.88	AAI-based (high-confidence)	0.0	1.0	
KC442908.1	1017	No	NA	1	1	0	Low-quality	Genome-fragment	5.96	AAI-based (high-confidence)	0.0	1.0	
KC442892.1	3271	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
KC442893.1	2650	No	NA	1	1	0	Low-quality	Genome-fragment	14.91	AAI-based (high-confidence)	0.0	1.0	
KC442894.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	14.0	AAI-based (high-confidence)	0.0	1.0	
KC442895.1	2333	No	NA	1	1	0	Low-quality	Genome-fragment	12.84	AAI-based (high-confidence)	0.0	1.0	
KC442887.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.86	AAI-based (high-confidence)	0.0	1.0	
KC442896.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.63	AAI-based (high-confidence)	0.0	1.0	
KC442889.1	1007	No	NA	1	1	0	Low-quality	Genome-fragment	5.89	AAI-based (high-confidence)	0.0	1.0	
KC442897.1	1017	No	NA	1	1	0	Low-quality	Genome-fragment	5.96	AAI-based (high-confidence)	0.0	1.0	
HM773788.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
HM773789.1	2704	No	NA	1	1	0	Low-quality	Genome-fragment	15.24	AAI-based (high-confidence)	0.0	1.0	
HM773790.1	2518	No	NA	1	1	0	Low-quality	Genome-fragment	13.92	AAI-based (high-confidence)	0.0	1.0	
HM773791.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
HM773792.1	1513	No	NA	1	1	0	Low-quality	Genome-fragment	8.89	AAI-based (high-confidence)	0.0	1.0	
HM773793.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
HM773794.1	1020	No	NA	1	1	0	Low-quality	Genome-fragment	5.98	AAI-based (high-confidence)	0.0	1.0	
HM773795.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	6.01	AAI-based (high-confidence)	0.0	1.0	
HM773777.1	3268	No	NA	1	1	0	Low-quality	Genome-fragment	18.14	AAI-based (high-confidence)	0.0	1.0	
HM773778.1	2697	No	NA	1	1	0	Low-quality	Genome-fragment	15.2	AAI-based (high-confidence)	0.0	1.0	
HM773779.1	2516	No	NA	1	1	0	Low-quality	Genome-fragment	13.91	AAI-based (high-confidence)	0.0	1.0	
HM773780.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
HM773781.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.92	AAI-based (high-confidence)	0.0	1.0	
HM773782.1	1307	No	NA	1	1	0	Low-quality	Genome-fragment	7.57	AAI-based (high-confidence)	0.0	1.0	
HM773784.1	1009	No	NA	1	1	0	Low-quality	Genome-fragment	5.92	AAI-based (high-confidence)	0.0	1.0	
HM773711.1	3267	No	NA	1	1	0	Low-quality	Genome-fragment	18.13	AAI-based (high-confidence)	0.0	1.0	
HM773712.1	2685	No	NA	1	1	0	Low-quality	Genome-fragment	15.13	AAI-based (high-confidence)	0.0	1.0	
HM773713.1	2508	No	NA	1	1	0	Low-quality	Genome-fragment	13.86	AAI-based (high-confidence)	0.0	1.0	
HM773714.1	2328	No	NA	1	1	0	Low-quality	Genome-fragment	12.82	AAI-based (high-confidence)	0.0	1.0	
HM773715.1	1489	No	NA	1	1	0	Low-quality	Genome-fragment	8.72	AAI-based (high-confidence)	0.0	1.0	
HM773716.1	1194	No	NA	1	1	0	Low-quality	Genome-fragment	6.91	AAI-based (high-confidence)	0.0	1.0	
JN258375.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
JN258385.1	2731	No	NA	1	1	0	Low-quality	Genome-fragment	15.39	AAI-based (high-confidence)	0.0	1.0	
JN258384.1	2530	No	NA	1	1	0	Low-quality	Genome-fragment	13.98	AAI-based (high-confidence)	0.0	1.0	
JN258383.1	2335	No	NA	1	1	0	Low-quality	Genome-fragment	12.85	AAI-based (high-confidence)	0.0	1.0	
JN258377.1	1519	No	NA	1	1	0	Low-quality	Genome-fragment	8.9	AAI-based (high-confidence)	0.0	1.0	
JN258382.1	1320	No	NA	1	1	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
JN258381.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	6.0	AAI-based (high-confidence)	0.0	1.0	
JN258376.1	1023	No	NA	1	1	0	Low-quality	Genome-fragment	6.01	AAI-based (high-confidence)	0.0	1.0	
JN258380.1	1011	No	NA	1	1	0	Low-quality	Genome-fragment	5.93	AAI-based (high-confidence)	0.0	1.0	
KU048531.1	3302	No	NA	1	1	0	Low-quality	Genome-fragment	18.33	AAI-based (high-confidence)	0.0	1.0	
KU048566.1	2729	No	NA	1	1	0	Low-quality	Genome-fragment	15.38	AAI-based (high-confidence)	0.0	1.0	
KU048588.1	2591	No	NA	1	1	0	Low-quality	Genome-fragment	14.34	AAI-based (high-confidence)	0.0	1.0	
KU048610.1	2359	No	NA	1	1	0	Low-quality	Genome-fragment	12.99	AAI-based (high-confidence)	0.0	1.0	
KU048667.1	1566	No	NA	1	1	0	Low-quality	Genome-fragment	9.2	AAI-based (high-confidence)	0.0	1.0	
KU048630.1	1356	No	NA	1	1	0	Low-quality	Genome-fragment	7.85	AAI-based (high-confidence)	0.0	1.0	
KU048720.1	1074	No	NA	1	1	0	Low-quality	Genome-fragment	6.3	AAI-based (high-confidence)	0.0	1.0	
KU048690.1	1059	No	NA	1	1	0	Low-quality	Genome-fragment	6.22	AAI-based (high-confidence)	0.0	1.0	
KU048645.1	1062	No	NA	1	1	0	Low-quality	Genome-fragment	6.23	AAI-based (high-confidence)	0.0	1.0	
JF460823.1	3302	No	NA	1	1	0	Low-quality	Genome-fragment	18.32	AAI-based (high-confidence)	0.0	1.0	
JF460824.1	2684	No	NA	1	1	0	Low-quality	Genome-fragment	15.09	AAI-based (high-confidence)	0.0	1.0	
JF460825.1	2591	No	NA	1	1	0	Low-quality	Genome-fragment	14.31	AAI-based (high-confidence)	0.0	1.0	
JF460826.1	2359	No	NA	1	1	0	Low-quality	Genome-fragment	12.98	AAI-based (high-confidence)	0.0	1.0	
JF460829.1	1567	No	NA	1	1	0	Low-quality	Genome-fragment	9.14	AAI-based (high-confidence)	0.0	1.0	
JF460827.1	1356	No	NA	1	1	0	Low-quality	Genome-fragment	7.84	AAI-based (high-confidence)	0.0	1.0	
JF460831.1	1066	No	NA	1	1	0	Low-quality	Genome-fragment	6.23	AAI-based (high-confidence)	0.0	1.0	
JF460830.1	1059	No	NA	1	1	0	Low-quality	Genome-fragment	6.2	AAI-based (high-confidence)	0.0	1.0	
JF460828.1	1062	No	NA	1	1	0	Low-quality	Genome-fragment	6.23	AAI-based (high-confidence)	0.0	1.0	
HM773634.1	3267	No	NA	1	1	0	Low-quality	Genome-fragment	18.13	AAI-based (high-confidence)	0.0	1.0	
HM773635.1	2703	No	NA	1	1	0	Low-quality	Genome-fragment	15.23	AAI-based (high-confidence)	0.0	1.0	
HM773636.1	2508	No	NA	1	1	0	Low-quality	Genome-fragment	13.86	AAI-based (high-confidence)	0.0	1.0	
HM773637.1	2328	No	NA	1	1	0	Low-quality	Genome-fragment	12.82	AAI-based (high-confidence)	0.0	1.0	
HM773638.1	1461	No	NA	1	1	0	Low-quality	Genome-fragment	8.58	AAI-based (high-confidence)	0.0	1.0	
HM773639.1	1194	No	NA	1	1	0	Low-quality	Genome-fragment	6.91	AAI-based (high-confidence)	0.0	1.0	
HM773733.1	3269	No	NA	1	1	0	Low-quality	Genome-fragment	18.15	AAI-based (high-confidence)	0.0	1.0	
HM773734.1	2697	No	NA	1	1	0	Low-quality	Genome-fragment	15.2	AAI-based (high-confidence)	0.0	1.0	
HM773735.1	2525	No	NA	1	1	0	Low-quality	Genome-fragment	13.96	AAI-based (high-confidence)	0.0	1.0	
